ticket_id,customer_id,opened_date,resolved_date,severity,resolved
7312,4301,2023-01-27,2023-02-07,Critical,1
7313,4301,2023-01-14,2023-01-22,Medium,1
7314,4301,2023-11-28,2023-12-01,Critical,1
7315,4301,2023-08-26,2023-09-05,Low,1
7316,4302,2023-08-30,2023-09-02,Low,1
7317,4304,2023-11-12,2023-11-19,High,1
7318,4304,2023-10-07,,High,0
7319,4304,2023-01-17,2023-01-22,High,1
7320,4308,2023-06-22,2023-07-01,High,1
7321,4308,2023-02-11,2023-02-18,Critical,1
7322,4309,2023-09-17,2023-09-28,High,1
7323,4310,2023-03-03,2023-03-04,High,1
7324,4310,2023-07-27,2023-08-10,Medium,1
7325,4310,2023-01-31,2023-02-06,High,1
7326,4310,2023-06-02,,Medium,0
7327,4310,2023-04-16,2023-04-29,Critical,1
7328,4311,2023-07-27,2023-08-02,Low,1
7329,4311,2023-02-03,2023-02-05,Medium,1
7330,4313,2023-05-12,2023-05-18,Medium,1
7331,4313,2023-03-13,2023-03-15,Critical,1
7332,4313,2023-06-04,2023-06-14,High,1
7333,4314,2023-10-09,,Medium,0
7334,4314,2023-04-08,2023-04-13,Low,1
7335,4315,2023-12-03,2023-12-05,Critical,1
7336,4315,2023-07-30,2023-08-05,Medium,1
7337,4316,2023-11-08,,Medium,0
7338,4317,2023-09-03,,High,0
7339,4317,2023-05-21,,High,0
7340,4317,2023-07-20,2023-07-22,Critical,1
7341,4317,2023-07-05,2023-07-17,Medium,1
7342,4317,2023-03-22,2023-03-24,Medium,1
7343,4318,2023-01-25,2023-01-30,Medium,1
7344,4318,2023-03-29,2023-04-07,Medium,1
7345,4318,2023-05-06,2023-05-17,Low,1
7346,4319,2023-01-31,2023-02-08,Medium,1
7347,4319,2023-11-30,2023-12-06,Low,1
7348,4320,2023-10-19,2023-10-29,Medium,1
7349,4320,2023-10-18,2023-10-31,Medium,1
7350,4321,2023-11-15,2023-11-26,High,1
7351,4321,2023-07-05,2023-07-14,Medium,1
7352,4322,2023-08-07,2023-08-10,Low,1
7353,4323,2023-05-11,2023-05-17,Medium,1
7354,4325,2023-12-15,2023-12-25,Low,1
7355,4325,2023-04-23,2023-05-06,High,1
7356,4325,2023-08-30,2023-09-09,Low,1
7357,4326,2023-03-23,2023-04-02,Medium,1
7358,4328,2023-03-06,2023-03-09,Low,1
7359,4329,2023-02-24,2023-03-09,Low,1
7360,4329,2023-12-22,,Medium,0
7361,4330,2023-08-02,2023-08-06,Medium,1
7362,4330,2023-07-30,2023-08-10,High,1
7363,4331,2023-12-18,,Medium,0
7364,4331,2023-10-03,2023-10-17,High,1
7365,4332,2023-04-16,2023-04-20,High,1
7366,4333,2023-01-17,2023-01-20,Medium,1
7367,4333,2023-06-20,2023-07-04,High,1
7368,4333,2023-07-11,2023-07-15,Low,1
7369,4333,2023-06-14,2023-06-21,Low,1
7370,4333,2023-03-21,2023-04-03,High,1
7371,4333,2023-01-15,,High,0
7372,4333,2023-10-13,2023-10-20,Critical,1
7373,4333,2023-10-21,2023-11-03,High,1
7374,4334,2023-10-17,,High,0
7375,4335,2023-11-21,2023-11-25,Low,1
7376,4337,2023-02-17,2023-02-18,Medium,1
7377,4339,2023-11-03,2023-11-05,Low,1
7378,4339,2023-12-30,2024-01-12,Low,1
7379,4340,2023-05-01,2023-05-13,Critical,1
7380,4340,2023-03-09,2023-03-23,Critical,1
7381,4342,2023-09-21,2023-10-01,Low,1
7382,4342,2023-02-23,,Low,0
7383,4343,2023-03-12,2023-03-17,Low,1
7384,4343,2023-04-20,2023-04-22,Critical,1
7385,4345,2023-07-12,2023-07-13,High,1
7386,4345,2023-10-05,2023-10-13,High,1
7387,4345,2023-07-11,2023-07-18,Medium,1
7388,4345,2023-09-25,2023-10-09,Medium,1
7389,4345,2023-04-08,,Medium,0
7390,4345,2023-04-07,2023-04-11,Medium,1
7391,4349,2023-05-31,2023-06-02,Medium,1
7392,4350,2023-05-19,2023-06-01,Medium,1
7393,4350,2023-08-12,2023-08-13,Medium,1
7394,4351,2023-01-08,2023-01-18,Low,1
7395,4351,2023-06-27,2023-07-02,Low,1
7396,4351,2023-04-10,2023-04-11,Medium,1
7397,4351,2023-01-04,2023-01-14,Medium,1
7398,4353,2023-04-11,2023-04-12,Critical,1
7399,4354,2023-08-17,,Medium,0
7400,4354,2023-08-09,2023-08-20,Critical,1
7401,4355,2023-10-12,2023-10-23,Low,1
7402,4355,2023-04-03,,High,0
7403,4356,2023-08-14,2023-08-21,High,1
7404,4358,2023-03-20,2023-03-24,Medium,1
7405,4358,2023-12-06,,Medium,0
7406,4358,2023-11-19,,Medium,0
7407,4358,2023-04-04,,Low,0
7408,4359,2023-05-23,2023-06-04,High,1
7409,4359,2023-05-13,2023-05-18,Critical,1
7410,4359,2023-12-13,2023-12-20,Low,1
7411,4361,2023-07-08,2023-07-09,Medium,1
7412,4362,2023-07-26,2023-07-31,Low,1
7413,4362,2023-11-24,2023-12-04,Low,1
7414,4362,2023-10-13,2023-10-20,High,1
7415,4362,2023-08-11,2023-08-14,Low,1
7416,4362,2023-09-04,2023-09-09,High,1
7417,4362,2023-02-28,2023-03-08,Medium,1
7418,4363,2023-07-11,,High,0
7419,4364,2023-08-04,2023-08-14,Medium,1
7420,4364,2023-11-07,,Medium,0
7421,4364,2023-08-04,2023-08-06,Low,1
7422,4364,2023-03-29,2023-04-07,High,1
7423,4366,2023-03-01,2023-03-13,Low,1
7424,4366,2023-12-26,2024-01-08,Low,1
7425,4367,2023-09-19,2023-09-26,Medium,1
7426,4367,2023-07-24,,Low,0
7427,4368,2023-08-20,2023-08-24,Medium,1
7428,4368,2023-11-03,2023-11-11,High,1
7429,4370,2023-08-15,2023-08-17,Medium,1
7430,4371,2023-03-31,2023-04-13,High,1
7431,4371,2023-05-08,2023-05-19,Low,1
7432,4373,2023-06-29,2023-07-01,Medium,1
7433,4374,2023-02-03,2023-02-16,Medium,1
7434,4375,2023-01-13,2023-01-24,High,1
7435,4377,2023-12-25,2023-12-26,Low,1
7436,4377,2023-06-12,2023-06-17,Medium,1
7437,4377,2023-03-18,2023-03-26,Medium,1
7438,4377,2023-10-13,2023-10-22,Low,1
7439,4377,2023-05-24,,Critical,0
7440,4377,2023-04-12,2023-04-16,High,1
7441,4377,2023-07-30,2023-08-09,High,1
7442,4378,2023-06-10,2023-06-20,Medium,1
7443,4378,2023-04-18,2023-05-02,Low,1
7444,4378,2023-10-19,2023-10-30,Medium,1
7445,4379,2023-08-08,2023-08-10,Low,1
7446,4381,2023-06-25,2023-07-03,Medium,1
7447,4381,2023-04-08,2023-04-19,Low,1
7448,4382,2023-05-21,2023-05-30,Low,1
7449,4382,2023-09-20,2023-09-24,Medium,1
7450,4382,2023-07-26,,Low,0
7451,4382,2023-11-04,2023-11-15,High,1
7452,4382,2023-04-03,2023-04-10,Medium,1
7453,4383,2023-05-14,2023-05-20,High,1
7454,4383,2023-07-02,2023-07-04,Low,1
7455,4383,2023-09-08,2023-09-10,Medium,1
7456,4384,2023-03-22,2023-03-27,High,1
7457,4384,2023-04-23,2023-05-02,High,1
7458,4384,2023-03-15,2023-03-19,High,1
7459,4384,2023-11-23,2023-11-24,Critical,1
7460,4384,2023-08-09,2023-08-20,High,1
7461,4384,2023-11-13,2023-11-18,Medium,1
7462,4384,2023-10-08,2023-10-19,Medium,1
7463,4384,2023-02-09,2023-02-10,Medium,1
7464,4385,2023-12-24,2024-01-03,Medium,1
7465,4386,2023-04-20,,Critical,0
7466,4386,2023-12-07,,Low,0
7467,4389,2023-09-15,,High,0
7468,4389,2023-08-15,2023-08-19,High,1
7469,4389,2023-01-19,2023-01-29,Critical,1
7470,4389,2023-07-13,2023-07-25,Medium,1
7471,4389,2023-07-19,2023-07-22,Critical,1
7472,4390,2023-08-22,2023-09-05,High,1
7473,4392,2023-11-12,2023-11-13,Low,1
7474,4392,2023-03-21,2023-03-24,Medium,1
7475,4392,2023-08-18,2023-08-25,Low,1
7476,4392,2023-09-09,2023-09-18,High,1
7477,4392,2023-08-19,2023-09-01,Low,1
7478,4393,2023-11-11,2023-11-23,Low,1
7479,4393,2023-03-16,2023-03-30,Low,1
7480,4394,2023-07-04,2023-07-17,Medium,1
7481,4395,2023-01-29,2023-02-03,Critical,1
7482,4397,2023-09-17,2023-09-30,Medium,1
7483,4399,2023-05-27,2023-06-01,Low,1
7484,4400,2023-05-23,2023-05-25,Medium,1
7485,4400,2023-04-15,2023-04-27,Critical,1
7486,4401,2023-09-13,2023-09-26,Medium,1
7487,4403,2023-11-30,2023-12-14,Low,1
7488,4404,2023-08-08,2023-08-22,Low,1
7489,4405,2023-04-21,2023-04-30,High,1
7490,4405,2023-06-29,2023-07-13,Medium,1
7491,4405,2023-01-06,2023-01-08,High,1
7492,4407,2023-06-11,2023-06-18,Low,1
7493,4409,2023-09-30,2023-10-04,Medium,1
7494,4410,2023-08-18,2023-09-01,High,1
7495,4410,2023-04-05,2023-04-14,Medium,1
7496,4411,2023-10-15,,High,0
7497,4411,2023-09-29,2023-10-09,Low,1
7498,4412,2023-04-11,2023-04-18,Medium,1
7499,4412,2023-08-03,,Low,0
7500,4412,2023-01-07,2023-01-19,Low,1
7501,4412,2023-02-17,2023-03-03,High,1
7502,4412,2023-12-02,2023-12-07,High,1
7503,4412,2023-05-06,2023-05-12,High,1
7504,4412,2023-11-03,2023-11-16,High,1
7505,4414,2023-07-25,2023-08-07,Medium,1
7506,4418,2023-08-19,2023-08-31,High,1
7507,4418,2023-09-27,,Low,0
7508,4418,2023-03-01,,High,0
7509,4418,2023-05-25,2023-05-26,Medium,1
7510,4419,2023-03-08,2023-03-11,Medium,1
7511,4419,2023-04-01,2023-04-08,Medium,1
7512,4419,2023-12-13,2023-12-22,Medium,1
7513,4419,2023-02-18,2023-02-21,High,1
7514,4420,2023-05-13,2023-05-19,Low,1
7515,4421,2023-05-01,2023-05-13,High,1
7516,4421,2023-04-15,2023-04-17,Medium,1
7517,4421,2023-05-15,2023-05-16,Critical,1
7518,4421,2023-12-02,2023-12-05,Medium,1
7519,4422,2023-12-05,2023-12-17,Low,1
7520,4423,2023-05-03,2023-05-12,Critical,1
7521,4423,2023-01-05,2023-01-17,Medium,1
7522,4424,2023-01-08,2023-01-11,Low,1
7523,4424,2023-11-15,2023-11-16,Medium,1
7524,4424,2023-10-13,,Critical,0
7525,4424,2023-09-17,2023-09-26,Critical,1
7526,4427,2023-01-04,2023-01-12,Low,1
7527,4427,2023-07-26,2023-07-31,High,1
7528,4427,2023-08-03,2023-08-14,High,1
7529,4427,2023-04-17,2023-04-29,Critical,1
7530,4427,2023-08-31,2023-09-07,Low,1
7531,4427,2023-10-21,2023-11-01,Critical,1
7532,4428,2023-03-24,2023-03-29,Low,1
7533,4429,2023-09-16,2023-09-25,Low,1
7534,4429,2023-01-26,2023-01-29,Medium,1
7535,4429,2023-07-31,2023-08-12,Medium,1
7536,4429,2023-09-09,2023-09-14,Low,1
7537,4431,2023-08-17,2023-08-18,Low,1
7538,4432,2023-10-22,,Medium,0
7539,4433,2023-04-02,2023-04-04,Low,1
7540,4433,2023-09-16,,High,0
7541,4433,2023-04-01,2023-04-14,High,1
7542,4433,2023-09-17,2023-09-28,High,1
7543,4435,2023-01-27,2023-02-06,Low,1
7544,4435,2023-11-22,2023-12-04,Medium,1
7545,4436,2023-08-14,2023-08-20,High,1
7546,4437,2023-04-03,2023-04-16,Low,1
7547,4438,2023-09-20,2023-09-23,High,1
7548,4438,2023-02-20,2023-02-21,High,1
7549,4438,2023-07-14,2023-07-23,High,1
7550,4440,2023-03-12,2023-03-22,Low,1
7551,4441,2023-05-26,,High,0
7552,4441,2023-05-08,2023-05-18,Medium,1
7553,4441,2023-01-20,2023-01-29,Medium,1
7554,4441,2023-10-05,2023-10-19,Low,1
7555,4441,2023-02-23,2023-02-24,Medium,1
7556,4442,2023-03-01,,Low,0
7557,4442,2023-11-01,2023-11-04,Medium,1
7558,4444,2023-07-10,2023-07-13,Low,1
7559,4445,2023-05-23,2023-05-26,Medium,1
7560,4446,2023-04-08,2023-04-12,Medium,1
7561,4447,2023-05-09,,High,0
7562,4447,2023-12-05,2023-12-18,Medium,1
7563,4447,2023-12-09,2023-12-13,Critical,1
7564,4447,2023-07-16,2023-07-26,Critical,1
7565,4447,2023-12-23,2023-12-29,High,1
7566,4447,2023-01-07,2023-01-18,Low,1
7567,4447,2023-05-17,,High,0
7568,4448,2023-01-09,2023-01-18,Medium,1
7569,4449,2023-12-12,2023-12-20,High,1
7570,4449,2023-11-30,,Low,0
7571,4450,2023-02-03,2023-02-11,Low,1
7572,4453,2023-05-08,2023-05-21,Medium,1
7573,4453,2023-06-21,2023-07-01,Low,1
7574,4453,2023-05-08,2023-05-11,High,1
7575,4453,2023-07-01,2023-07-06,Medium,1
7576,4453,2023-09-07,2023-09-10,High,1
7577,4453,2023-01-02,,Low,0
7578,4454,2023-01-25,2023-02-02,Medium,1
7579,4454,2023-03-10,2023-03-17,High,1
7580,4455,2023-04-15,2023-04-16,Low,1
7581,4455,2023-12-02,2023-12-12,Low,1
7582,4455,2023-08-31,2023-09-11,Medium,1
7583,4456,2023-11-17,,Low,0
7584,4456,2023-12-12,2023-12-25,Medium,1
7585,4456,2023-11-16,2023-11-19,Critical,1
7586,4457,2023-07-05,2023-07-17,Medium,1
7587,4458,2023-06-17,,Low,0
7588,4458,2023-05-20,,Low,0
7589,4458,2023-12-26,2024-01-08,Medium,1
7590,4458,2023-04-13,2023-04-15,Medium,1
7591,4458,2023-12-30,2024-01-08,High,1
7592,4459,2023-10-06,2023-10-19,Medium,1
7593,4459,2023-05-26,2023-06-01,Low,1
7594,4459,2023-05-03,2023-05-05,Medium,1
7595,4460,2023-07-31,2023-08-13,Low,1
7596,4460,2023-07-30,,High,0
7597,4462,2023-11-13,2023-11-20,Low,1
7598,4462,2023-02-07,2023-02-13,Medium,1
7599,4463,2023-12-25,2024-01-08,Low,1
7600,4463,2023-08-22,2023-08-27,Low,1
7601,4465,2023-03-15,2023-03-18,Medium,1
7602,4467,2023-12-08,,High,0
7603,4467,2023-04-15,2023-04-21,Medium,1
7604,4467,2023-01-13,2023-01-17,Medium,1
7605,4469,2023-07-04,,Medium,0
7606,4469,2023-09-22,2023-09-24,High,1
7607,4470,2023-11-25,2023-12-02,High,1
7608,4470,2023-02-20,2023-02-27,Low,1
7609,4470,2023-11-21,2023-12-02,Medium,1
7610,4470,2023-10-20,2023-10-27,Medium,1
7611,4472,2023-12-02,2023-12-08,Medium,1
7612,4474,2023-02-10,2023-02-13,Critical,1
7613,4474,2023-11-02,2023-11-04,Medium,1
7614,4474,2023-11-01,2023-11-07,High,1
7615,4476,2023-06-08,,Medium,0
7616,4477,2023-02-28,2023-03-11,Low,1
7617,4478,2023-02-10,2023-02-14,Medium,1
7618,4478,2023-02-04,2023-02-11,High,1
7619,4478,2023-05-20,2023-05-26,Critical,1
7620,4478,2023-04-02,2023-04-09,Medium,1
7621,4478,2023-12-09,2023-12-21,Medium,1
7622,4478,2023-06-02,,Low,0
7623,4478,2023-08-25,2023-09-07,High,1
7624,4480,2023-07-11,2023-07-19,Critical,1
7625,4480,2023-05-02,2023-05-06,Critical,1
7626,4480,2023-12-24,2023-12-27,Medium,1
7627,4480,2023-08-30,2023-09-09,Medium,1
7628,4480,2023-11-03,2023-11-15,Low,1
7629,4480,2023-09-26,2023-10-05,Critical,1
7630,4481,2023-10-02,,Low,0
7631,4483,2023-09-06,2023-09-18,High,1
7632,4483,2023-07-19,2023-07-30,Medium,1
7633,4483,2023-06-23,2023-07-07,Critical,1
7634,4483,2023-03-03,2023-03-16,Low,1
7635,4483,2023-09-01,,Medium,0
7636,4483,2023-11-26,2023-11-27,High,1
7637,4484,2023-09-13,2023-09-15,Low,1
7638,4484,2023-01-11,,Critical,0
7639,4484,2023-07-24,,Critical,0
7640,4484,2023-06-30,,Medium,0
7641,4484,2023-01-16,2023-01-22,Medium,1
7642,4484,2023-02-12,2023-02-13,Critical,1
7643,4485,2023-02-28,2023-03-06,Low,1
7644,4486,2023-07-11,2023-07-23,Medium,1
7645,4486,2023-11-11,2023-11-19,Medium,1
7646,4486,2023-04-05,2023-04-13,High,1
7647,4486,2023-12-16,2023-12-27,Medium,1
7648,4486,2023-11-14,2023-11-28,High,1
7649,4486,2023-12-09,2023-12-19,Critical,1
7650,4488,2023-08-23,,Low,0
7651,4489,2023-01-27,2023-02-03,Medium,1
7652,4491,2023-07-02,2023-07-12,Medium,1
7653,4492,2023-01-11,2023-01-24,Low,1
7654,4493,2023-10-06,2023-10-20,Medium,1
7655,4493,2023-01-12,2023-01-24,Critical,1
7656,4493,2023-04-11,2023-04-18,Medium,1
7657,4493,2023-03-10,2023-03-19,Medium,1
7658,4493,2023-01-26,2023-02-08,Low,1
7659,4494,2023-04-13,2023-04-27,Low,1
7660,4495,2023-01-12,,High,0
7661,4497,2023-09-12,2023-09-20,Low,1
7662,4497,2023-07-17,2023-07-29,High,1
7663,4497,2023-04-22,2023-04-30,Medium,1
7664,4498,2023-03-15,,Medium,0
7665,4499,2023-02-04,,Low,0
7666,4499,2023-02-09,2023-02-14,Medium,1
7667,4499,2023-06-12,2023-06-26,Low,1
7668,4500,2023-04-14,,Low,0
7669,4500,2023-05-22,2023-06-01,Medium,1
7670,4500,2023-12-09,2023-12-18,Medium,1
7671,4500,2023-12-12,,Medium,0
7672,4501,2023-04-08,2023-04-10,Medium,1
7673,4501,2023-05-05,2023-05-18,Medium,1
7674,4502,2023-02-21,2023-03-02,Medium,1
7675,4502,2023-10-01,2023-10-14,Critical,1
7676,4502,2023-10-16,2023-10-30,Low,1
7677,4502,2023-10-21,2023-11-04,Medium,1
7678,4502,2023-11-14,2023-11-17,Critical,1
7679,4502,2023-08-07,2023-08-09,Critical,1
7680,4506,2023-02-05,2023-02-18,Medium,1
7681,4506,2023-08-01,2023-08-13,Medium,1
7682,4507,2023-04-23,2023-05-04,High,1
7683,4507,2023-01-19,2023-01-21,High,1
7684,4508,2023-01-11,2023-01-22,Medium,1
7685,4508,2023-03-14,,Medium,0
7686,4510,2023-03-11,2023-03-15,Low,1
7687,4512,2023-11-04,,High,0
7688,4512,2023-04-11,,High,0
7689,4512,2023-01-13,2023-01-17,Medium,1
7690,4514,2023-06-12,2023-06-23,Low,1
7691,4514,2023-10-09,2023-10-16,Medium,1
7692,4515,2023-01-11,2023-01-22,High,1
7693,4515,2023-07-23,2023-07-30,Medium,1
7694,4515,2023-07-19,2023-07-30,Critical,1
7695,4516,2023-07-05,2023-07-10,Medium,1
7696,4516,2023-05-07,2023-05-13,Medium,1
7697,4517,2023-07-02,2023-07-14,Low,1
7698,4518,2023-08-09,2023-08-10,Critical,1
7699,4518,2023-05-14,2023-05-26,Medium,1
7700,4521,2023-12-24,2023-12-31,High,1
7701,4521,2023-11-08,2023-11-16,High,1
7702,4521,2023-12-22,2023-12-29,Critical,1
7703,4521,2023-07-16,,Medium,0
7704,4522,2023-06-02,2023-06-07,Medium,1
7705,4522,2023-11-01,2023-11-08,Medium,1
7706,4523,2023-01-07,,Medium,0
7707,4523,2023-06-29,2023-07-02,High,1
7708,4524,2023-04-29,,Low,0
7709,4525,2023-05-13,,Critical,0
7710,4525,2023-03-09,2023-03-13,Medium,1
7711,4527,2023-07-05,2023-07-12,Low,1
7712,4531,2023-03-18,2023-03-22,Low,1
7713,4532,2023-07-06,2023-07-16,Critical,1
7714,4532,2023-12-27,2024-01-07,Medium,1
7715,4532,2023-08-02,2023-08-15,Medium,1
7716,4532,2023-10-04,2023-10-12,Low,1
7717,4533,2023-02-16,2023-02-24,Medium,1
7718,4533,2023-07-29,2023-08-05,Medium,1
7719,4533,2023-11-24,2023-12-07,Medium,1
7720,4533,2023-06-21,2023-07-01,Low,1
7721,4533,2023-08-04,2023-08-09,Low,1
7722,4533,2023-02-02,2023-02-10,Medium,1
7723,4533,2023-09-01,,High,0
7724,4534,2023-02-04,2023-02-17,Medium,1
7725,4538,2023-04-04,,Medium,0
7726,4539,2023-06-01,2023-06-15,Medium,1
7727,4540,2023-11-06,2023-11-14,Medium,1
7728,4543,2023-03-20,2023-04-01,Low,1
7729,4544,2023-02-18,2023-02-26,Medium,1
7730,4545,2023-05-15,2023-05-19,Low,1
7731,4545,2023-01-29,2023-02-10,Medium,1
7732,4546,2023-10-20,2023-10-21,Medium,1
7733,4548,2023-05-16,2023-05-18,Medium,1
7734,4548,2023-12-13,2023-12-26,Critical,1
7735,4548,2023-12-18,2023-12-23,Medium,1
7736,4548,2023-08-20,2023-08-28,High,1
7737,4548,2023-07-28,2023-08-05,Low,1
7738,4548,2023-12-17,2023-12-20,Low,1
7739,4548,2023-10-12,2023-10-19,High,1
7740,4549,2023-08-06,2023-08-16,Medium,1
7741,4549,2023-01-11,,Medium,0
7742,4549,2023-09-28,2023-10-01,Critical,1
7743,4550,2023-08-07,2023-08-19,Low,1
7744,4550,2023-09-22,,High,0
7745,4551,2023-12-24,,Medium,0
7746,4551,2023-03-10,2023-03-24,Medium,1
7747,4552,2023-05-09,2023-05-12,Medium,1
7748,4552,2023-06-15,2023-06-18,Low,1
7749,4552,2023-03-13,,Medium,0
7750,4552,2023-08-19,2023-08-26,Critical,1
7751,4552,2023-11-13,2023-11-23,Low,1
7752,4556,2023-02-03,2023-02-07,Low,1
7753,4557,2023-12-02,2023-12-10,Low,1
7754,4558,2023-10-03,2023-10-17,Medium,1
7755,4558,2023-09-10,2023-09-18,Critical,1
7756,4558,2023-04-07,2023-04-12,Critical,1
7757,4560,2023-10-03,,Low,0
7758,4560,2023-05-05,2023-05-09,High,1
7759,4562,2023-09-05,,Low,0
7760,4563,2023-02-19,2023-03-02,Low,1
7761,4567,2023-04-17,2023-04-25,Medium,1
7762,4569,2023-01-01,2023-01-10,Low,1
7763,4569,2023-10-17,2023-10-18,High,1
7764,4569,2023-05-12,2023-05-23,Medium,1
7765,4569,2023-11-03,2023-11-04,High,1
7766,4569,2023-06-28,2023-07-10,Low,1
7767,4569,2023-01-13,2023-01-18,High,1
7768,4570,2023-07-10,2023-07-15,Low,1
7769,4570,2023-07-17,2023-07-20,Medium,1
7770,4571,2023-05-22,2023-05-25,High,1
7771,4572,2023-05-18,,High,0
7772,4573,2023-01-22,2023-01-30,High,1
7773,4573,2023-03-09,,Low,0
7774,4573,2023-03-02,2023-03-14,Low,1
7775,4574,2023-07-21,,High,0
7776,4575,2023-11-12,2023-11-14,Low,1
7777,4577,2023-11-11,2023-11-24,Medium,1
7778,4578,2023-02-03,2023-02-09,High,1
7779,4578,2023-12-22,2024-01-03,Medium,1
7780,4579,2023-09-23,2023-09-25,High,1
7781,4579,2023-02-09,2023-02-19,Low,1
7782,4579,2023-04-14,2023-04-15,High,1
7783,4579,2023-05-14,2023-05-27,Medium,1
7784,4579,2023-08-25,2023-08-30,High,1
7785,4579,2023-03-28,2023-04-08,High,1
7786,4580,2023-02-21,2023-03-01,Low,1
7787,4581,2023-04-06,2023-04-16,High,1
7788,4581,2023-07-17,2023-07-22,High,1
7789,4581,2023-11-03,,Critical,0
7790,4581,2023-07-26,2023-07-28,Medium,1
7791,4581,2023-06-11,2023-06-13,Medium,1
7792,4581,2023-12-21,2023-12-27,Low,1
7793,4582,2023-11-27,2023-12-03,Low,1
7794,4582,2023-01-25,2023-02-04,Critical,1
7795,4583,2023-06-15,2023-06-21,Low,1
7796,4583,2023-12-11,,Medium,0
7797,4585,2023-01-06,2023-01-13,Low,1
7798,4586,2023-08-30,2023-09-10,Medium,1
7799,4586,2023-01-21,2023-02-01,Medium,1
7800,4587,2023-05-15,,High,0
7801,4587,2023-03-28,,High,0
7802,4587,2023-03-03,2023-03-17,Critical,1
7803,4587,2023-05-28,2023-06-07,Low,1
7804,4587,2023-12-26,2024-01-06,Medium,1
7805,4588,2023-12-19,2023-12-22,Medium,1
7806,4591,2023-08-07,2023-08-10,Medium,1
7807,4592,2023-12-13,2023-12-23,High,1
7808,4592,2023-09-18,2023-10-02,Medium,1
7809,4595,2023-03-21,2023-03-29,Low,1
7810,4596,2023-12-05,2023-12-18,Medium,1
7811,4597,2023-07-31,2023-08-03,High,1
7812,4599,2023-11-13,2023-11-18,Low,1
7813,4600,2023-03-11,2023-03-25,Medium,1
7814,4604,2023-12-14,2023-12-26,Medium,1
7815,4604,2023-08-11,2023-08-12,Critical,1
7816,4604,2023-09-26,2023-10-07,Critical,1
7817,4604,2023-08-16,2023-08-30,Low,1
7818,4605,2023-09-21,2023-09-27,High,1
7819,4605,2023-08-27,2023-09-05,Medium,1
7820,4606,2023-01-01,2023-01-11,High,1
7821,4607,2023-12-15,2023-12-16,High,1
7822,4607,2023-10-31,,Critical,0
7823,4607,2023-01-18,2023-01-23,High,1
7824,4607,2023-11-28,2023-12-02,Medium,1
7825,4608,2023-01-01,2023-01-09,Low,1
7826,4609,2023-12-13,2023-12-16,Critical,1
7827,4609,2023-11-02,2023-11-16,High,1
7828,4609,2023-02-06,,Low,0
7829,4609,2023-04-13,2023-04-25,Medium,1
7830,4609,2023-11-01,2023-11-03,Medium,1
7831,4610,2023-03-25,2023-04-06,Medium,1
7832,4610,2023-09-28,2023-10-04,Medium,1
7833,4610,2023-06-08,2023-06-16,Medium,1
7834,4611,2023-11-06,2023-11-07,Medium,1
7835,4613,2023-10-30,,High,0
7836,4613,2023-02-27,2023-03-13,High,1
7837,4613,2023-06-29,2023-07-11,Medium,1
7838,4613,2023-01-11,2023-01-12,Low,1
7839,4613,2023-04-29,,High,0
7840,4613,2023-08-02,2023-08-08,Medium,1
7841,4613,2023-02-28,,Medium,0
7842,4614,2023-09-18,2023-09-30,Low,1
7843,4615,2023-09-15,,Medium,0
7844,4617,2023-06-01,,Medium,0
7845,4619,2023-03-21,2023-03-30,Low,1
7846,4620,2023-01-29,,Medium,0
7847,4622,2023-03-29,2023-04-03,Medium,1
7848,4623,2023-07-25,2023-08-04,Critical,1
7849,4623,2023-06-13,2023-06-21,Medium,1
7850,4625,2023-10-22,2023-11-05,Critical,1
7851,4626,2023-09-04,2023-09-16,Medium,1
7852,4626,2023-11-26,2023-12-08,Medium,1
7853,4627,2023-03-24,2023-04-04,Medium,1
7854,4628,2023-07-19,2023-08-02,High,1
7855,4629,2023-09-29,2023-10-04,Low,1
7856,4630,2023-03-14,,High,0
7857,4630,2023-05-04,2023-05-07,Low,1
7858,4631,2023-11-11,2023-11-13,Medium,1
7859,4631,2023-02-21,2023-02-25,High,1
7860,4631,2023-04-11,2023-04-25,Medium,1
7861,4632,2023-10-01,2023-10-07,Low,1
7862,4632,2023-02-15,2023-02-28,Medium,1
7863,4632,2023-11-29,2023-11-30,Medium,1
7864,4632,2023-07-27,2023-08-04,High,1
7865,4632,2023-05-08,2023-05-20,Critical,1
7866,4632,2023-07-26,2023-07-31,Critical,1
7867,4633,2023-08-01,2023-08-10,Low,1
7868,4634,2023-03-24,2023-04-02,Critical,1
7869,4634,2023-09-27,2023-10-03,Low,1
7870,4634,2023-07-08,2023-07-21,Critical,1
7871,4634,2023-04-18,2023-04-30,Medium,1
7872,4634,2023-01-18,2023-01-24,Medium,1
7873,4635,2023-09-24,2023-10-05,Medium,1
7874,4635,2023-11-17,2023-11-26,Medium,1
7875,4636,2023-06-29,2023-07-01,Low,1
7876,4636,2023-01-08,2023-01-12,High,1
7877,4636,2023-03-03,2023-03-12,Critical,1
7878,4636,2023-09-15,2023-09-17,High,1
7879,4636,2023-04-05,2023-04-10,Medium,1
7880,4636,2023-01-22,2023-01-31,Medium,1
7881,4636,2023-09-23,2023-10-07,Medium,1
7882,4636,2023-02-22,,High,0
7883,4636,2023-03-06,2023-03-20,High,1
7884,4637,2023-09-25,,Low,0
7885,4640,2023-08-16,2023-08-26,Medium,1
