usage_id,customer_id,usage_month,login_count,feature_usage_score,support_tickets_raised,nps_score
41594,3467,2023-01-31,16,42.85,0,7.0
41595,3467,2023-03-02,22,26.09,1,
41596,3467,2023-04-01,14,27.77,0,9.0
41597,3467,2023-05-01,18,57.67,0,
41598,3467,2023-05-31,17,62.57,0,
41599,3467,2023-06-30,17,68.11,1,
41600,3467,2023-07-30,14,79.34,0,7.0
41601,3467,2023-08-29,17,56.96,0,7.0
41602,3467,2023-09-28,26,46.37,1,10.0
41603,3467,2023-10-28,10,80.03,0,
41604,3467,2023-11-27,15,22.81,1,7.0
41605,3468,2023-01-01,11,54.06,0,
41606,3468,2023-01-31,22,40.32,1,9.0
41607,3468,2023-03-02,8,58.61,0,9.0
41608,3468,2023-04-01,19,54.1,1,
41609,3468,2023-05-01,18,71.65,3,8.0
41610,3468,2023-05-31,23,64.77,0,
41611,3468,2023-06-30,22,82.53,0,
41612,3468,2023-07-30,18,65.39,1,
41613,3468,2023-08-29,18,45.64,0,
41614,3468,2023-09-28,15,46.23,1,9.0
41615,3468,2023-10-28,34,97.05,0,10.0
41616,3468,2023-11-27,17,48.05,0,
41617,3469,2023-01-01,13,84.16,0,
41618,3469,2023-01-31,18,79.68,1,9.0
41619,3469,2023-03-02,25,63.7,0,7.0
41620,3469,2023-04-01,32,82.88,1,
41621,3469,2023-05-01,20,50.07,1,10.0
41622,3469,2023-05-31,13,17.84,0,8.0
41623,3469,2023-06-30,3,72.97,1,9.0
41624,3469,2023-07-30,16,63.6,0,
41625,3469,2023-08-29,13,64.72,0,
41626,3469,2023-09-28,29,58.18,0,7.0
41627,3469,2023-10-28,20,52.25,0,
41628,3469,2023-11-27,3,67.47,0,
41629,3470,2023-01-01,13,57.02,1,2.0
41630,3470,2023-01-31,12,53.62,1,1.0
41631,3470,2023-03-02,19,59.63,1,3.0
41632,3470,2023-04-01,25,45.97,4,3.0
41633,3470,2023-05-01,18,22.08,2,4.0
41634,3470,2023-05-31,7,75.56,1,4.0
41635,3470,2023-06-30,24,61.11,0,5.0
41636,3470,2023-07-30,13,85.53,2,5.0
41637,3470,2023-08-29,16,25.08,0,6.0
41638,3470,2023-09-28,27,31.34,2,3.0
41639,3470,2023-10-28,12,68.59,1,3.0
41640,3470,2023-11-27,14,26.42,2,4.0
41641,3471,2023-01-01,14,51.07,0,9.0
41642,3471,2023-01-31,21,58.62,0,10.0
41643,3471,2023-03-02,14,14.79,0,8.0
41644,3471,2023-04-01,24,52.34,0,7.0
41645,3471,2023-05-01,22,73.27,1,9.0
41646,3471,2023-05-31,18,63.9,0,9.0
41647,3471,2023-06-30,20,74.46,0,
41648,3471,2023-07-30,16,89.22,0,8.0
41649,3471,2023-08-29,19,16.08,2,10.0
41650,3471,2023-09-28,18,78.91,1,
41651,3471,2023-10-28,13,47.88,0,
41652,3471,2023-11-27,15,58.35,1,10.0
41653,3472,2023-01-01,11,45.56,0,
41654,3472,2023-01-31,16,50.52,0,9.0
41655,3472,2023-03-02,19,32.18,0,
41656,3472,2023-04-01,23,69.06,0,8.0
41657,3472,2023-05-01,15,59.48,1,
41658,3472,2023-05-31,25,72.63,1,9.0
41659,3472,2023-06-30,7,81.21,0,7.0
41660,3472,2023-07-30,16,40.52,2,8.0
41661,3472,2023-08-29,15,46.57,0,10.0
41662,3472,2023-09-28,15,31.09,0,10.0
41663,3472,2023-10-28,23,67.63,1,
41664,3472,2023-11-27,20,64.13,0,9.0
41665,3473,2023-01-01,12,26.97,2,3.0
41666,3473,2023-01-31,17,35.51,1,1.0
41667,3473,2023-03-02,9,91.07,4,3.0
41668,3473,2023-04-01,14,82.52,1,3.0
41669,3473,2023-05-01,15,56.29,0,1.0
41670,3473,2023-05-31,23,36.85,3,5.0
41671,3473,2023-06-30,15,0.0,2,5.0
41672,3473,2023-07-30,14,26.0,4,6.0
41673,3473,2023-08-29,13,33.91,2,4.0
41674,3473,2023-09-28,15,64.05,3,5.0
41675,3473,2023-10-28,18,59.63,0,1.0
41676,3473,2023-11-27,17,21.64,2,2.0
41677,3474,2023-01-01,18,1.53,1,
41678,3474,2023-01-31,25,92.59,2,
41679,3474,2023-03-02,13,54.6,0,9.0
41680,3474,2023-04-01,30,46.14,1,
41681,3474,2023-05-01,29,100.0,0,8.0
41682,3474,2023-05-31,18,69.79,0,8.0
41683,3474,2023-06-30,19,57.93,0,10.0
41684,3474,2023-07-30,24,67.17,1,10.0
41685,3474,2023-08-29,18,49.57,1,7.0
41686,3474,2023-09-28,19,83.18,0,
41687,3474,2023-10-28,17,80.61,1,7.0
41688,3474,2023-11-27,18,55.47,0,
41689,3475,2023-01-01,19,47.65,2,6.0
41690,3475,2023-01-31,23,53.86,4,4.0
41691,3475,2023-03-02,11,62.76,4,2.0
41692,3475,2023-04-01,20,48.9,3,2.0
41693,3475,2023-05-01,8,59.36,3,5.0
41694,3475,2023-05-31,17,31.78,3,1.0
41695,3475,2023-06-30,17,37.82,3,4.0
41696,3475,2023-07-30,17,53.66,3,5.0
41697,3475,2023-08-29,14,16.15,1,5.0
41698,3475,2023-09-28,18,32.17,2,3.0
41699,3475,2023-10-28,14,16.22,2,1.0
41700,3475,2023-11-27,10,26.69,3,1.0
41701,3476,2023-01-01,19,46.04,1,1.0
41702,3476,2023-01-31,28,100.0,0,1.0
41703,3476,2023-03-02,11,36.5,0,5.0
41704,3476,2023-04-01,24,39.12,0,2.0
41705,3476,2023-05-01,15,8.95,2,1.0
41706,3476,2023-05-31,15,74.65,2,5.0
41707,3476,2023-06-30,3,30.15,1,5.0
41708,3476,2023-07-30,0,82.14,1,5.0
41709,3476,2023-08-29,3,67.22,1,4.0
41710,3476,2023-09-28,5,50.71,0,5.0
41711,3476,2023-10-28,14,51.56,2,5.0
41712,3476,2023-11-27,10,70.04,0,5.0
41713,3477,2023-01-01,19,72.73,0,8.0
41714,3477,2023-01-31,24,38.0,0,9.0
41715,3477,2023-03-02,25,87.38,1,10.0
41716,3477,2023-04-01,8,13.26,1,
41717,3477,2023-05-01,16,95.98,0,10.0
41718,3477,2023-05-31,19,46.3,0,9.0
41719,3477,2023-06-30,11,61.73,0,8.0
41720,3477,2023-07-30,16,34.94,0,
41721,3477,2023-08-29,26,48.14,0,7.0
41722,3477,2023-09-28,15,55.96,1,10.0
41723,3477,2023-10-28,21,42.09,0,10.0
41724,3477,2023-11-27,10,36.75,1,10.0
41725,3478,2023-01-01,12,54.6,2,4.0
41726,3478,2023-01-31,27,61.02,1,3.0
41727,3478,2023-03-02,13,45.03,1,5.0
41728,3478,2023-04-01,28,63.42,1,5.0
41729,3478,2023-05-01,7,54.52,2,4.0
41730,3478,2023-05-31,20,41.43,2,2.0
41731,3478,2023-06-30,15,38.1,2,5.0
41732,3478,2023-07-30,17,46.55,2,3.0
41733,3478,2023-08-29,8,55.85,0,4.0
41734,3478,2023-09-28,9,0.0,0,5.0
41735,3478,2023-10-28,7,35.91,0,3.0
41736,3478,2023-11-27,12,23.48,1,1.0
41737,3479,2023-01-01,27,50.41,0,10.0
41738,3479,2023-01-31,13,19.86,0,
41739,3479,2023-03-02,20,72.67,0,8.0
41740,3479,2023-04-01,25,91.11,0,
41741,3479,2023-05-01,15,87.14,1,
41742,3479,2023-05-31,15,60.51,1,7.0
41743,3479,2023-06-30,13,67.82,0,
41744,3479,2023-07-30,18,38.36,0,7.0
41745,3479,2023-08-29,23,35.33,1,
41746,3479,2023-09-28,7,86.97,0,
41747,3479,2023-10-28,24,74.28,0,
41748,3479,2023-11-27,15,55.86,1,
41749,3480,2023-01-01,6,66.6,0,
41750,3480,2023-01-31,23,51.97,0,8.0
41751,3480,2023-03-02,18,88.0,0,
41752,3480,2023-04-01,15,44.5,0,10.0
41753,3480,2023-05-01,7,53.01,0,8.0
41754,3480,2023-05-31,20,42.64,1,9.0
41755,3480,2023-06-30,18,60.69,2,8.0
41756,3480,2023-07-30,29,57.61,2,7.0
41757,3480,2023-08-29,23,35.15,0,9.0
41758,3480,2023-09-28,14,43.81,2,10.0
41759,3480,2023-10-28,27,24.99,0,10.0
41760,3480,2023-11-27,13,31.72,1,10.0
41761,3481,2023-01-01,7,97.01,2,8.0
41762,3481,2023-01-31,16,21.84,1,
41763,3481,2023-03-02,18,26.93,0,
41764,3481,2023-04-01,8,41.23,1,
41765,3481,2023-05-01,16,32.26,0,9.0
41766,3481,2023-05-31,24,44.02,1,10.0
41767,3481,2023-06-30,14,50.65,2,9.0
41768,3481,2023-07-30,13,49.43,0,8.0
41769,3481,2023-08-29,23,83.6,0,8.0
41770,3481,2023-09-28,16,42.06,1,7.0
41771,3481,2023-10-28,12,24.57,0,7.0
41772,3481,2023-11-27,24,44.44,0,
41773,3482,2023-01-01,13,100.0,1,7.0
41774,3482,2023-01-31,19,38.1,0,10.0
41775,3482,2023-03-02,18,75.56,0,
41776,3482,2023-04-01,14,56.35,1,10.0
41777,3482,2023-05-01,28,76.1,1,7.0
41778,3482,2023-05-31,15,55.92,0,10.0
41779,3482,2023-06-30,15,87.01,0,9.0
41780,3482,2023-07-30,19,31.2,0,9.0
41781,3482,2023-08-29,11,29.01,0,9.0
41782,3482,2023-09-28,18,63.83,0,9.0
41783,3482,2023-10-28,14,39.98,0,10.0
41784,3482,2023-11-27,18,49.14,2,8.0
41785,3483,2023-01-01,14,83.4,0,
41786,3483,2023-01-31,25,35.47,0,
41787,3483,2023-03-02,18,18.18,1,
41788,3483,2023-04-01,26,47.59,0,
41789,3483,2023-05-01,20,54.08,0,
41790,3483,2023-05-31,16,21.75,1,
41791,3483,2023-06-30,7,69.84,0,7.0
41792,3483,2023-07-30,6,62.67,0,
41793,3483,2023-08-29,14,25.68,1,
41794,3483,2023-09-28,3,46.67,0,
41795,3483,2023-10-28,27,73.29,0,8.0
41796,3483,2023-11-27,25,53.05,0,8.0
41797,3484,2023-01-01,11,56.76,0,9.0
41798,3484,2023-01-31,12,48.71,0,9.0
41799,3484,2023-03-02,7,44.98,0,
41800,3484,2023-04-01,14,82.78,0,7.0
41801,3484,2023-05-01,20,40.28,0,7.0
41802,3484,2023-05-31,18,62.04,1,7.0
41803,3484,2023-06-30,14,64.78,0,10.0
41804,3484,2023-07-30,19,51.82,0,8.0
41805,3484,2023-08-29,18,81.82,1,7.0
41806,3484,2023-09-28,18,96.36,1,
41807,3484,2023-10-28,9,21.97,0,
41808,3484,2023-11-27,28,41.9,0,9.0
41809,3485,2023-01-01,25,49.23,0,9.0
41810,3485,2023-01-31,14,65.82,0,
41811,3485,2023-03-02,16,63.52,1,7.0
41812,3485,2023-04-01,15,40.76,0,
41813,3485,2023-05-01,26,73.36,0,
41814,3485,2023-05-31,22,80.62,0,9.0
41815,3485,2023-06-30,16,80.4,0,7.0
41816,3485,2023-07-30,15,74.14,0,
41817,3485,2023-08-29,19,44.79,4,9.0
41818,3485,2023-09-28,19,88.8,1,8.0
41819,3485,2023-10-28,15,46.19,0,8.0
41820,3485,2023-11-27,11,66.99,1,
41821,3486,2023-01-01,28,90.22,1,
41822,3486,2023-01-31,20,87.68,0,7.0
41823,3486,2023-03-02,8,49.38,1,
41824,3486,2023-04-01,17,72.1,2,10.0
41825,3486,2023-05-01,5,35.87,0,9.0
41826,3486,2023-05-31,11,38.53,1,
41827,3486,2023-06-30,24,41.06,0,
41828,3486,2023-07-30,17,41.6,0,
41829,3486,2023-08-29,17,83.83,1,
41830,3486,2023-09-28,13,48.82,2,
41831,3486,2023-10-28,1,39.49,2,9.0
41832,3486,2023-11-27,18,68.15,1,
41833,3487,2023-01-01,5,52.55,0,
41834,3487,2023-01-31,21,35.22,1,
41835,3487,2023-03-02,10,18.22,0,9.0
41836,3487,2023-04-01,24,58.11,0,10.0
41837,3487,2023-05-01,23,52.51,2,
41838,3487,2023-05-31,8,42.44,0,9.0
41839,3487,2023-06-30,27,22.43,0,8.0
41840,3487,2023-07-30,22,68.87,1,
41841,3487,2023-08-29,19,3.39,0,9.0
41842,3487,2023-09-28,18,69.71,0,
41843,3487,2023-10-28,19,96.46,1,
41844,3487,2023-11-27,18,54.12,1,8.0
41845,3488,2023-01-01,17,75.46,0,8.0
41846,3488,2023-01-31,18,40.06,0,
41847,3488,2023-03-02,9,48.94,0,
41848,3488,2023-04-01,12,44.63,0,
41849,3488,2023-05-01,14,56.23,1,
41850,3488,2023-05-31,21,29.37,1,
41851,3488,2023-06-30,10,47.78,2,8.0
41852,3488,2023-07-30,13,76.22,1,8.0
41853,3488,2023-08-29,29,34.67,0,8.0
41854,3488,2023-09-28,8,71.18,1,
41855,3488,2023-10-28,15,59.38,1,
41856,3488,2023-11-27,14,49.2,0,7.0
41857,3489,2023-01-01,9,69.49,2,3.0
41858,3489,2023-01-31,18,66.91,1,2.0
41859,3489,2023-03-02,16,60.14,0,4.0
41860,3489,2023-04-01,24,50.54,1,5.0
41861,3489,2023-05-01,9,63.86,2,4.0
41862,3489,2023-05-31,11,57.43,1,5.0
41863,3489,2023-06-30,19,100.0,3,6.0
41864,3489,2023-07-30,7,68.43,0,3.0
41865,3489,2023-08-29,15,54.24,1,5.0
41866,3489,2023-09-28,20,41.9,0,5.0
41867,3489,2023-10-28,15,59.06,2,2.0
41868,3489,2023-11-27,14,44.84,3,2.0
41869,3490,2023-01-01,37,71.41,0,
41870,3490,2023-01-31,24,34.43,0,9.0
41871,3490,2023-03-02,9,93.18,0,7.0
41872,3490,2023-04-01,18,8.48,0,
41873,3490,2023-05-01,18,69.12,2,8.0
41874,3490,2023-05-31,12,25.51,0,10.0
41875,3490,2023-06-30,29,37.75,0,
41876,3490,2023-07-30,22,83.83,0,
41877,3490,2023-08-29,18,58.08,0,
41878,3490,2023-09-28,12,53.68,0,8.0
41879,3490,2023-10-28,12,43.33,0,10.0
41880,3490,2023-11-27,9,56.65,0,7.0
41881,3491,2023-01-01,7,64.21,0,9.0
41882,3491,2023-01-31,14,46.89,1,10.0
41883,3491,2023-03-02,17,48.54,0,8.0
41884,3491,2023-04-01,15,54.98,0,
41885,3491,2023-05-01,13,52.29,0,7.0
41886,3491,2023-05-31,9,42.3,0,9.0
41887,3491,2023-06-30,16,36.78,1,8.0
41888,3491,2023-07-30,21,54.22,1,10.0
41889,3491,2023-08-29,26,48.4,0,
41890,3491,2023-09-28,15,43.78,1,7.0
41891,3491,2023-10-28,24,36.03,2,10.0
41892,3491,2023-11-27,11,54.08,1,9.0
41893,3492,2023-01-01,21,42.68,0,
41894,3492,2023-01-31,15,75.1,0,
41895,3492,2023-03-02,19,74.85,0,10.0
41896,3492,2023-04-01,21,58.77,1,8.0
41897,3492,2023-05-01,22,57.47,0,8.0
41898,3492,2023-05-31,22,46.94,0,7.0
41899,3492,2023-06-30,23,46.41,0,7.0
41900,3492,2023-07-30,23,87.28,2,8.0
41901,3492,2023-08-29,17,66.98,0,
41902,3492,2023-09-28,23,15.18,0,10.0
41903,3492,2023-10-28,16,62.59,1,8.0
41904,3492,2023-11-27,10,65.45,1,
41905,3493,2023-01-01,6,69.21,1,2.0
41906,3493,2023-01-31,17,95.15,3,2.0
41907,3493,2023-03-02,15,32.83,3,4.0
41908,3493,2023-04-01,14,86.56,3,4.0
41909,3493,2023-05-01,24,69.05,0,5.0
41910,3493,2023-05-31,4,58.46,2,2.0
41911,3493,2023-06-30,5,48.9,0,3.0
41912,3493,2023-07-30,12,48.24,0,5.0
41913,3493,2023-08-29,5,16.38,2,1.0
41914,3493,2023-09-28,7,20.77,1,2.0
41915,3493,2023-10-28,8,9.61,3,6.0
41916,3493,2023-11-27,13,35.1,2,3.0
41917,3494,2023-01-01,23,38.9,2,5.0
41918,3494,2023-01-31,16,49.99,1,2.0
41919,3494,2023-03-02,16,32.9,2,3.0
41920,3494,2023-04-01,15,67.59,1,6.0
41921,3494,2023-05-01,1,35.57,1,5.0
41922,3494,2023-05-31,4,40.21,1,6.0
41923,3494,2023-06-30,17,38.23,3,5.0
41924,3494,2023-07-30,4,30.85,5,6.0
41925,3494,2023-08-29,21,40.83,1,2.0
41926,3494,2023-09-28,22,43.62,3,5.0
41927,3494,2023-10-28,13,0.0,1,6.0
41928,3494,2023-11-27,6,41.62,4,4.0
41929,3495,2023-01-01,18,39.75,0,10.0
41930,3495,2023-01-31,17,36.15,0,7.0
41931,3495,2023-03-02,32,42.74,1,
41932,3495,2023-04-01,23,78.34,1,8.0
41933,3495,2023-05-01,15,45.01,1,9.0
41934,3495,2023-05-31,13,75.9,0,10.0
41935,3495,2023-06-30,26,17.47,1,7.0
41936,3495,2023-07-30,27,47.58,0,7.0
41937,3495,2023-08-29,25,30.99,1,
41938,3495,2023-09-28,13,61.44,0,8.0
41939,3495,2023-10-28,23,91.75,0,
41940,3495,2023-11-27,4,49.0,0,9.0
41941,3496,2023-01-01,13,56.34,1,1.0
41942,3496,2023-01-31,20,63.42,1,5.0
41943,3496,2023-03-02,14,52.24,2,4.0
41944,3496,2023-04-01,14,24.32,2,1.0
41945,3496,2023-05-01,22,63.85,0,5.0
41946,3496,2023-05-31,9,41.08,2,4.0
41947,3496,2023-06-30,18,37.86,2,4.0
41948,3496,2023-07-30,10,50.86,2,6.0
41949,3496,2023-08-29,8,51.57,1,5.0
41950,3496,2023-09-28,9,38.65,1,2.0
41951,3496,2023-10-28,0,27.12,0,2.0
41952,3496,2023-11-27,11,63.47,3,1.0
41953,3497,2023-01-01,24,41.09,3,1.0
41954,3497,2023-01-31,14,58.18,4,4.0
41955,3497,2023-03-02,7,69.45,1,3.0
41956,3497,2023-04-01,19,34.41,4,3.0
41957,3497,2023-05-01,10,60.73,2,1.0
41958,3497,2023-05-31,0,74.74,0,6.0
41959,3497,2023-06-30,19,64.04,2,5.0
41960,3497,2023-07-30,14,25.68,2,4.0
41961,3497,2023-08-29,22,0.0,2,6.0
41962,3497,2023-09-28,16,58.6,1,4.0
41963,3497,2023-10-28,18,64.61,0,2.0
41964,3497,2023-11-27,16,5.37,1,3.0
41965,3498,2023-01-01,28,65.05,0,8.0
41966,3498,2023-01-31,10,44.05,1,
41967,3498,2023-03-02,7,58.71,0,8.0
41968,3498,2023-04-01,12,66.77,1,8.0
41969,3498,2023-05-01,11,54.38,1,10.0
41970,3498,2023-05-31,19,57.88,0,
41971,3498,2023-06-30,14,50.47,1,9.0
41972,3498,2023-07-30,13,22.85,1,9.0
41973,3498,2023-08-29,14,24.6,0,10.0
41974,3498,2023-09-28,0,29.69,0,
41975,3498,2023-10-28,9,53.4,0,
41976,3498,2023-11-27,22,54.06,0,7.0
41977,3499,2023-01-01,19,27.3,1,10.0
41978,3499,2023-01-31,4,40.85,1,
41979,3499,2023-03-02,14,90.35,0,
41980,3499,2023-04-01,20,52.54,1,10.0
41981,3499,2023-05-01,20,61.2,2,8.0
41982,3499,2023-05-31,23,58.35,0,
41983,3499,2023-06-30,8,70.97,0,8.0
41984,3499,2023-07-30,18,54.62,1,8.0
41985,3499,2023-08-29,16,18.92,1,
41986,3499,2023-09-28,32,49.9,1,7.0
41987,3499,2023-10-28,27,70.42,0,10.0
41988,3499,2023-11-27,15,71.16,2,
41989,3500,2023-01-01,11,61.58,2,2.0
41990,3500,2023-01-31,20,54.42,0,4.0
41991,3500,2023-03-02,7,49.97,1,6.0
41992,3500,2023-04-01,19,0.0,3,5.0
41993,3500,2023-05-01,14,45.82,1,2.0
41994,3500,2023-05-31,7,14.52,4,5.0
41995,3500,2023-06-30,12,19.74,1,2.0
41996,3500,2023-07-30,11,71.83,0,5.0
41997,3500,2023-08-29,10,66.99,1,4.0
41998,3500,2023-09-28,12,44.92,1,2.0
41999,3500,2023-10-28,15,66.09,0,3.0
42000,3500,2023-11-27,5,28.29,2,2.0
42001,3501,2023-01-01,16,47.23,3,6.0
42002,3501,2023-01-31,22,56.69,3,5.0
42003,3501,2023-03-02,20,70.28,0,5.0
42004,3501,2023-04-01,18,50.96,2,1.0
42005,3501,2023-05-01,16,20.2,0,3.0
42006,3501,2023-05-31,26,54.83,1,4.0
42007,3501,2023-06-30,14,57.9,1,5.0
42008,3501,2023-07-30,9,59.97,2,3.0
42009,3501,2023-08-29,6,50.42,0,1.0
42010,3501,2023-09-28,14,44.94,4,1.0
42011,3501,2023-10-28,13,3.12,2,1.0
42012,3501,2023-11-27,0,15.82,2,5.0
42013,3502,2023-01-01,27,43.22,2,3.0
42014,3502,2023-01-31,13,71.81,3,6.0
42015,3502,2023-03-02,16,84.09,1,1.0
42016,3502,2023-04-01,9,42.51,3,4.0
42017,3502,2023-05-01,20,0.0,0,6.0
42018,3502,2023-05-31,0,13.87,0,5.0
42019,3502,2023-06-30,25,82.31,1,2.0
42020,3502,2023-07-30,18,17.74,0,1.0
42021,3502,2023-08-29,7,46.49,1,6.0
42022,3502,2023-09-28,9,16.12,0,1.0
42023,3502,2023-10-28,11,27.69,0,5.0
42024,3502,2023-11-27,14,31.33,2,1.0
42025,3503,2023-01-01,20,49.21,0,9.0
42026,3503,2023-01-31,23,51.61,0,8.0
42027,3503,2023-03-02,19,66.8,0,
42028,3503,2023-04-01,16,61.12,0,8.0
42029,3503,2023-05-01,17,54.91,0,9.0
42030,3503,2023-05-31,16,38.17,1,
42031,3503,2023-06-30,12,53.54,0,10.0
42032,3503,2023-07-30,25,61.33,2,9.0
42033,3503,2023-08-29,19,74.91,0,7.0
42034,3503,2023-09-28,24,60.08,1,
42035,3503,2023-10-28,22,72.75,1,
42036,3503,2023-11-27,14,83.97,0,9.0
42037,3504,2023-01-01,18,29.18,0,9.0
42038,3504,2023-01-31,25,55.16,0,10.0
42039,3504,2023-03-02,19,84.45,1,
42040,3504,2023-04-01,16,74.67,0,10.0
42041,3504,2023-05-01,14,45.87,0,9.0
42042,3504,2023-05-31,20,51.44,0,
42043,3504,2023-06-30,21,79.78,0,8.0
42044,3504,2023-07-30,24,96.52,0,8.0
42045,3504,2023-08-29,16,48.98,1,8.0
42046,3504,2023-09-28,19,51.02,1,
42047,3504,2023-10-28,13,38.85,0,9.0
42048,3504,2023-11-27,19,73.15,0,8.0
42049,3505,2023-01-01,16,69.48,1,
42050,3505,2023-01-31,17,54.79,0,7.0
42051,3505,2023-03-02,20,36.43,1,
42052,3505,2023-04-01,18,46.54,0,9.0
42053,3505,2023-05-01,35,50.98,0,
42054,3505,2023-05-31,20,58.06,0,
42055,3505,2023-06-30,17,56.13,0,
42056,3505,2023-07-30,16,47.78,1,
42057,3505,2023-08-29,21,79.03,0,
42058,3505,2023-09-28,13,72.73,1,
42059,3505,2023-10-28,13,46.21,0,9.0
42060,3505,2023-11-27,19,40.78,0,8.0
42061,3506,2023-01-01,21,46.78,0,9.0
42062,3506,2023-01-31,29,36.79,0,
42063,3506,2023-03-02,15,55.62,2,9.0
42064,3506,2023-04-01,6,48.46,0,
42065,3506,2023-05-01,18,68.79,0,10.0
42066,3506,2023-05-31,18,47.55,0,
42067,3506,2023-06-30,15,78.58,0,9.0
42068,3506,2023-07-30,17,54.65,0,10.0
42069,3506,2023-08-29,20,67.18,0,7.0
42070,3506,2023-09-28,22,49.34,0,8.0
42071,3506,2023-10-28,24,54.03,0,
42072,3506,2023-11-27,15,13.06,3,7.0
42073,3507,2023-01-01,24,63.19,2,3.0
42074,3507,2023-01-31,19,62.58,1,3.0
42075,3507,2023-03-02,11,31.78,3,4.0
42076,3507,2023-04-01,13,56.24,0,1.0
42077,3507,2023-05-01,13,40.21,2,4.0
42078,3507,2023-05-31,13,45.27,1,3.0
42079,3507,2023-06-30,16,50.44,0,6.0
42080,3507,2023-07-30,11,88.95,2,3.0
42081,3507,2023-08-29,24,0.0,5,1.0
42082,3507,2023-09-28,9,61.53,1,4.0
42083,3507,2023-10-28,2,42.58,0,3.0
42084,3507,2023-11-27,17,29.14,3,1.0
42085,3508,2023-01-01,33,53.68,2,6.0
42086,3508,2023-01-31,24,38.08,3,3.0
42087,3508,2023-03-02,17,32.6,1,2.0
42088,3508,2023-04-01,6,9.77,3,4.0
42089,3508,2023-05-01,9,40.03,3,4.0
42090,3508,2023-05-31,11,53.73,0,1.0
42091,3508,2023-06-30,14,67.44,3,3.0
42092,3508,2023-07-30,16,53.85,0,2.0
42093,3508,2023-08-29,15,58.01,1,2.0
42094,3508,2023-09-28,19,54.97,0,3.0
42095,3508,2023-10-28,11,7.28,0,3.0
42096,3508,2023-11-27,15,92.25,4,5.0
42097,3509,2023-01-01,21,96.22,1,
42098,3509,2023-01-31,21,37.9,1,10.0
42099,3509,2023-03-02,14,23.67,0,9.0
42100,3509,2023-04-01,15,55.31,0,
42101,3509,2023-05-01,15,100.0,2,
42102,3509,2023-05-31,23,52.11,0,9.0
42103,3509,2023-06-30,18,18.89,4,
42104,3509,2023-07-30,21,27.64,1,
42105,3509,2023-08-29,18,30.7,1,7.0
42106,3509,2023-09-28,18,73.05,1,7.0
42107,3509,2023-10-28,12,52.81,1,
42108,3509,2023-11-27,19,25.36,1,10.0
42109,3510,2023-01-01,16,41.13,0,9.0
42110,3510,2023-01-31,20,66.16,1,7.0
42111,3510,2023-03-02,17,64.17,1,
42112,3510,2023-04-01,7,39.85,0,
42113,3510,2023-05-01,10,43.47,2,
42114,3510,2023-05-31,25,43.09,0,
42115,3510,2023-06-30,18,52.0,1,8.0
42116,3510,2023-07-30,11,51.16,0,
42117,3510,2023-08-29,7,58.54,1,
42118,3510,2023-09-28,14,52.59,0,
42119,3510,2023-10-28,21,64.46,0,
42120,3510,2023-11-27,18,83.07,0,7.0
42121,3511,2023-01-01,21,29.49,0,10.0
42122,3511,2023-01-31,19,69.34,0,
42123,3511,2023-03-02,22,78.95,1,
42124,3511,2023-04-01,21,50.68,0,
42125,3511,2023-05-01,21,73.13,0,9.0
42126,3511,2023-05-31,17,33.36,1,9.0
42127,3511,2023-06-30,27,34.61,0,8.0
42128,3511,2023-07-30,21,52.18,0,
42129,3511,2023-08-29,14,52.19,0,
42130,3511,2023-09-28,14,90.61,1,
42131,3511,2023-10-28,21,31.83,0,9.0
42132,3511,2023-11-27,24,43.06,0,7.0
42133,3512,2023-01-01,24,30.71,0,
42134,3512,2023-01-31,8,74.27,1,8.0
42135,3512,2023-03-02,9,37.93,1,
42136,3512,2023-04-01,7,46.15,0,7.0
42137,3512,2023-05-01,16,38.87,0,10.0
42138,3512,2023-05-31,9,42.22,0,10.0
42139,3512,2023-06-30,20,81.25,1,
42140,3512,2023-07-30,5,60.16,0,7.0
42141,3512,2023-08-29,25,100.0,0,9.0
42142,3512,2023-09-28,30,38.49,0,
42143,3512,2023-10-28,20,34.34,0,10.0
42144,3512,2023-11-27,15,59.75,0,
42145,3513,2023-01-01,13,38.03,1,9.0
42146,3513,2023-01-31,12,55.66,2,9.0
42147,3513,2023-03-02,10,59.81,0,
42148,3513,2023-04-01,12,29.28,1,
42149,3513,2023-05-01,23,42.26,1,
42150,3513,2023-05-31,18,82.33,1,
42151,3513,2023-06-30,23,39.58,0,10.0
42152,3513,2023-07-30,14,44.02,0,8.0
42153,3513,2023-08-29,17,83.79,0,10.0
42154,3513,2023-09-28,11,87.97,1,7.0
42155,3513,2023-10-28,23,44.6,0,10.0
42156,3513,2023-11-27,21,46.81,0,9.0
42157,3514,2023-01-01,25,77.63,0,
42158,3514,2023-01-31,23,82.81,2,9.0
42159,3514,2023-03-02,20,63.37,1,8.0
42160,3514,2023-04-01,21,79.83,1,9.0
42161,3514,2023-05-01,11,46.14,0,8.0
42162,3514,2023-05-31,21,53.89,1,
42163,3514,2023-06-30,24,92.31,0,
42164,3514,2023-07-30,16,54.92,0,7.0
42165,3514,2023-08-29,23,59.52,0,
42166,3514,2023-09-28,10,35.31,1,
42167,3514,2023-10-28,8,42.66,0,
42168,3514,2023-11-27,19,58.75,2,8.0
42169,3515,2023-01-01,22,2.8,1,
42170,3515,2023-01-31,21,54.65,0,
42171,3515,2023-03-02,23,51.36,1,10.0
